-136.125 59.125 M240
-136.125 59.375 M240
-136.125 59.625 M240
-136.125 59.875 M240
-135.875 58.875 M240
-135.875 59.125 M240
-135.875 59.375 M240
-135.875 59.625 M240
-135.875 59.875 M240
-135.625 59.125 M240
-135.625 59.375 M240
-135.625 59.625 M240
-135.625 59.875 M240
-135.375 59.125 M240
-135.375 59.375 M240
-135.375 59.625 M240
-135.375 59.875 M240
-135.125 59.125 M240
-135.125 59.375 M240
-135.125 59.625 M240
-135.125 59.875 M240
-134.875 59.125 M240
-134.875 59.375 M240
-134.875 59.625 M240
-134.875 59.875 M240
-134.625 58.875 M240
-134.625 59.125 M240
-134.625 59.375 M240
-134.625 59.625 M240
-134.625 59.875 M130
-134.375 59.375 M240
-134.375 59.625 M240
-134.375 59.875 M130
-134.125 59.125 M240
-134.125 59.375 M240
-134.125 59.625 M240
-134.125 59.875 M240
-133.875 58.875 M240
-133.875 59.125 M240
-133.875 59.375 M240
-133.875 59.625 M240
-133.875 59.875 M240
-133.625 58.875 M240
-133.625 59.125 M240
-133.625 59.375 M240
-133.625 59.625 M240
-133.625 59.875 M240
-133.375 58.875 M240
-133.375 59.125 M240
-133.375 59.375 M240
-133.375 59.625 M240
-133.375 59.875 M240
-133.125 58.625 M240
-133.125 58.875 M240
-133.125 59.125 M240
-133.125 59.375 M240
-133.125 59.625 M240
-133.125 59.875 M240
-132.875 53.875 240
-132.875 54.125 240
-132.875 58.625 M240
-132.875 58.875 M240
-132.875 59.125 M240
-132.875 59.375 M240
-132.875 59.625 M240
-132.875 59.875 M240
-132.625 53.625 M240
-132.625 53.875 240
-132.625 58.125 M240
-132.625 58.375 M240
-132.625 58.625 M240
-132.625 58.875 M240
-132.625 59.125 M240
-132.625 59.375 M240
-132.625 59.625 M240
-132.625 59.875 M240
-132.375 53.375 M240
-132.375 53.625 M240
-132.375 53.875 240
-132.375 57.875 M240
-132.375 58.125 M240
-132.375 58.375 M240
-132.375 58.625 M240
-132.375 58.875 M240
-132.375 59.125 M240
-132.375 59.375 M240
-132.375 59.625 M240
-132.375 59.875 M240
-132.125 53.625 M240
-132.125 53.875 240
-132.125 57.625 M240
-132.125 57.875 M240
-132.125 58.125 M240
-132.125 58.375 M240
-132.125 58.625 M240
-132.125 58.875 M240
-132.125 59.125 M240
-132.125 59.375 M240
-132.125 59.625 M240
-132.125 59.875 M130
-131.875 53.875 240
-131.875 57.625 M240
-131.875 57.875 M240
-131.875 58.125 M240
-131.875 58.375 M240
-131.875 58.625 M240
-131.875 58.875 M240
-131.875 59.125 M240
-131.875 59.375 M240
-131.875 59.625 M240
-131.875 59.875 M130
-131.625 57.375 M240
-131.625 57.625 M240
-131.625 57.875 M240
-131.625 58.125 M240
-131.625 58.375 M240
-131.625 58.625 M240
-131.625 58.875 M240
-131.625 59.125 M240
-131.625 59.375 M240
-131.625 59.625 M130
-131.625 59.875 M130
-131.375 56.875 M240
-131.375 57.125 M240
-131.375 57.375 M240
-131.375 57.625 M240
-131.375 57.875 M240
-131.375 58.125 M240
-131.375 58.375 M240
-131.375 58.625 M240
-131.375 58.875 M240
-131.375 59.125 M240
-131.375 59.375 M240
-131.375 59.625 M130
-131.375 59.875 M130
-131.125 56.125 M240
-131.125 56.375 M240
-131.125 56.625 M240
-131.125 56.875 M240
-131.125 57.125 M240
-131.125 57.375 M240
-131.125 57.625 M240
-131.125 57.875 M240
-131.125 58.125 M240
-131.125 58.375 M240
-131.125 58.625 M240
-131.125 58.875 M240
-131.125 59.125 M240
-131.125 59.375 M130
-131.125 59.625 M130
-131.125 59.875 M130
-130.875 56.125 M240
-130.875 56.375 M240
-130.875 56.625 M240
-130.875 56.875 M240
-130.875 57.125 M240
-130.875 57.375 M240
-130.875 57.625 M240
-130.875 57.875 M240
-130.875 58.125 M240
-130.875 58.375 M240
-130.875 58.625 M240
-130.875 58.875 M240
-130.875 59.125 M130
-130.875 59.375 M130
-130.875 59.625 M130
-130.875 59.875 M130
-130.625 56.125 M240
-130.625 56.375 M240
-130.625 56.625 M240
-130.625 56.875 M240
-130.625 57.125 M240
-130.625 57.375 M240
-130.625 57.625 M240
-130.625 57.875 M240
-130.625 58.125 M240
-130.625 58.375 M240
-130.625 58.625 M240
-130.625 58.875 M240
-130.625 59.125 M130
-130.625 59.375 M130
-130.625 59.625 M130
-130.625 59.875 M130
-130.375 56.375 M240
-130.375 56.625 M240
-130.375 56.875 M240
-130.375 57.125 M240
-130.375 57.375 M240
-130.375 57.625 M240
-130.375 57.875 M240
-130.375 58.125 M240
-130.375 58.375 M240
-130.375 58.625 M240
-130.375 58.875 M130
-130.375 59.125 M130
-130.375 59.375 M130
-130.375 59.625 M130
-130.375 59.875 M130
-130.125 56.375 M240
-130.125 56.625 M240
-130.125 56.875 M240
-130.125 57.125 M240
-130.125 57.375 M240
-130.125 57.625 M240
-130.125 57.875 M240
-130.125 58.125 M240
-130.125 58.375 M240
-130.125 58.625 M240
-130.125 58.875 M130
-130.125 59.125 M130
-130.125 59.375 M130
-130.125 59.625 M130
-130.125 59.875 M130
-129.875 55.875 M240
-129.875 56.125 M240
-129.875 56.375 M240
-129.875 56.625 M240
-129.875 56.875 M240
-129.875 57.125 M240
-129.875 57.375 M240
-129.875 57.625 M240
-129.875 57.875 M240
-129.875 58.125 M240
-129.875 58.375 M240
-129.875 58.625 M130
-129.875 58.875 M130
-129.875 59.125 M130
-129.875 59.375 M130
-129.875 59.625 M130
-129.875 59.875 M130
-129.625 55.875 M240
-129.625 56.125 M240
-129.625 56.375 M240
-129.625 56.625 M240
-129.625 56.875 M240
-129.625 57.125 M240
-129.625 57.375 M240
-129.625 57.625 M240
-129.625 57.875 M240
-129.625 58.125 M240
-129.625 58.375 M130
-129.625 58.625 M130
-129.625 58.875 M130
-129.625 59.125 M130
-129.625 59.375 M130
-129.625 59.625 M130
-129.625 59.875 M130
-129.375 54.625 M240
-129.375 55.625 M240
-129.375 55.875 M240
-129.375 56.125 M240
-129.375 56.375 M240
-129.375 56.625 M240
-129.375 56.875 M240
-129.375 57.125 M240
-129.375 57.375 M240
-129.375 57.625 M240
-129.375 57.875 M240
-129.375 58.125 M130
-129.375 58.375 M130
-129.375 58.625 M130
-129.375 58.875 M130
-129.375 59.125 M130
-129.375 59.375 M130
-129.375 59.625 M130
-129.375 59.875 M130
-129.125 54.375 M240
-129.125 54.625 M240
-129.125 54.875 M240
-129.125 55.375 M240
-129.125 55.625 M240
-129.125 55.875 M240
-129.125 56.125 M240
-129.125 56.375 M240
-129.125 56.625 M240
-129.125 56.875 M240
-129.125 57.125 M240
-129.125 57.375 M240
-129.125 57.625 M240
-129.125 57.875 M240
-129.125 58.125 M130
-129.125 58.375 M130
-129.125 58.625 M130
-129.125 58.875 M130
-129.125 59.125 M130
-129.125 59.375 M130
-129.125 59.625 M130
-129.125 59.875 M130
-128.875 54.375 M240
-128.875 54.625 M240
-128.875 54.875 M240
-128.875 55.125 M240
-128.875 55.375 M240
-128.875 55.625 M240
-128.875 55.875 M240
-128.875 56.125 M240
-128.875 56.375 M240
-128.875 56.625 M240
-128.875 56.875 M240
-128.875 57.125 M240
-128.875 57.375 M240
-128.875 57.625 M240
-128.875 57.875 M130
-128.875 58.125 M130
-128.875 58.375 M130
-128.875 58.625 M130
-128.875 58.875 M130
-128.875 59.125 M130
-128.875 59.375 M130
-128.875 59.625 M130
-128.875 59.875 M130
-128.625 54.375 M240
-128.625 54.625 M240
-128.625 54.875 M240
-128.625 55.125 M240
-128.625 55.375 M240
-128.625 55.625 M240
-128.625 55.875 M240
-128.625 56.125 M240
-128.625 56.375 M240
-128.625 56.625 M240
-128.625 56.875 M240
-128.625 57.125 M240
-128.625 57.375 M240
-128.625 57.625 M210
-128.625 57.875 M130
-128.625 58.125 M130
-128.625 58.375 M130
-128.625 58.625 M130
-128.625 58.875 M130
-128.625 59.125 M130
-128.625 59.375 M130
-128.625 59.625 M130
-128.625 59.875 M130
-128.375 54.375 M240
-128.375 54.625 M240
-128.375 54.875 M240
-128.375 55.125 M240
-128.375 55.375 M240
-128.375 55.625 M240
-128.375 55.875 M240
-128.375 56.125 M240
-128.375 56.375 M240
-128.375 56.625 M240
-128.375 56.875 M240
-128.375 57.125 M240
-128.375 57.375 M210
-128.375 57.625 M210
-128.375 57.875 M130
-128.375 58.125 M130
-128.375 58.375 M130
-128.375 58.625 M130
-128.375 58.875 M130
-128.375 59.125 M130
-128.375 59.375 M130
